part,condition,subject_id,item_id,RT,P1,N170,N400
II,Informed,sub-19,96,787,6.032,7.562,3.863
II,Excl_known,sub-19,87,962,9.509,6.977,0.188
III,Excl_informed,sub-19,66,795,2.001,6.006,-3.389
III,Naive,sub-19,77,1132,6.625,12.011,-1.550
III,Excl_informed,sub-19,70,1416,14.937,17.607,3.018
III,Naive,sub-19,53,953,7.022,7.728,1.474
III,Naive,sub-19,76,1308,11.843,9.206,0.447
III,Excl_known,sub-19,40,779,11.756,12.745,-0.832
III,Naive,sub-19,52,1617,16.481,8.975,2.152
III,Informed,sub-19,63,992,9.374,9.112,3.401
III,Naive,sub-19,107,1835,18.566,12.340,9.837
III,Excl_informed,sub-19,41,1511,22.496,20.739,4.978
III,Naive,sub-19,46,1767,20.118,26.216,-0.578
III,Excl_informed,sub-19,35,1172,12.952,7.917,5.608
III,Informed,sub-19,96,812,2.858,8.946,7.232
III,Excl_known,sub-19,83,755,7.855,0.205,3.428
III,Excl_informed,sub-19,2,2218,-6.753,-7.767,5.814
III,Excl_informed,sub-19,99,1420,2.436,7.814,7.552
III,Excl_known,sub-19,24,827,-0.532,-12.880,8.023
III,Informed,sub-19,67,986,1.861,-0.239,-0.559
III,Excl_known,sub-19,87,1621,-4.946,-1.255,0.455
III,Naive,sub-19,49,1776,4.644,0.422,-5.115
III,Excl_informed,sub-19,71,1602,-1.667,4.490,-0.687
III,Naive,sub-19,30,2396,2.634,4.019,-3.520
III,Excl_informed,sub-19,32,808,0.764,7.425,0.119
III,Naive,sub-19,115,887,3.388,9.967,-1.314
III,Excl_informed,sub-19,98,1720,9.753,2.651,2.396
III,Naive,sub-19,109,1066,9.554,-0.356,1.329
III,Naive,sub-19,120,865,-6.138,-0.739,-2.299
III,Excl_informed,sub-19,69,768,-0.643,1.657,-0.603
III,Excl_informed,sub-19,93,772,-2.613,3.480,0.118
III,Naive,sub-19,50,1194,-0.084,1.046,-1.416
II,Excl_informed,sub-19,9,1094,-2.177,-0.530,-2.115
II,Excl_informed,sub-19,62,0,-3.546,0.290,-1.867
II,Naive,sub-19,51,1008,-1.995,-3.375,2.090
II,Informed,sub-19,10,1351,6.306,-2.372,-0.874
II,Excl_known,sub-19,56,969,-0.724,3.685,5.734
II,Naive,sub-19,114,1392,9.754,8.278,-1.482
II,Naive,sub-19,79,957,-0.099,7.357,-4.919
II,Excl_informed,sub-19,5,1098,5.383,4.037,-2.494
II,Excl_informed,sub-19,92,754,4.094,2.305,2.998
II,Excl_informed,sub-19,42,934,0.025,-7.836,0.607
II,Naive,sub-19,18,1493,1.354,10.694,-9.291
II,Excl_naive,sub-19,59,0,4.955,3.958,0.234
II,Naive,sub-19,106,2211,-0.020,6.010,1.790
II,Informed,sub-19,31,1305,-8.977,4.731,2.819
II,Naive,sub-19,88,1364,2.832,9.109,-2.001
II,Excl_informed,sub-19,61,1759,12.449,6.579,-2.148
II,Excl_informed,sub-19,15,818,2.302,-1.067,-2.432
II,Naive,sub-19,55,1612,9.380,5.302,-4.556
II,Naive,sub-19,112,792,10.055,4.698,2.102
II,Excl_known,sub-19,58,908,-11.621,-3.351,2.068
II,Excl_informed,sub-19,72,831,7.611,13.600,-5.639
II,Naive,sub-19,82,685,8.761,3.978,2.505
II,Naive,sub-19,20,1534,-6.702,-2.001,-1.688
II,Naive,sub-19,19,796,4.762,-0.158,0.021
II,Excl_informed,sub-19,7,1097,-0.570,8.529,-6.095
II,Naive,sub-19,89,570,13.944,7.431,-10.443
II,Excl_informed,sub-19,6,875,1.008,-1.293,-0.307
II,Excl_informed,sub-19,95,740,1.192,10.151,-0.975
II,Informed,sub-19,11,1298,-6.126,-5.539,-0.506
II,Excl_informed,sub-19,64,635,-3.065,7.872,-3.622
III,Naive,sub-19,88,943,-7.774,-4.936,0.705
III,Excl_naive,sub-19,59,757,1.452,1.400,1.782
III,Excl_known,sub-19,58,1378,12.945,10.324,-5.269
III,Naive,sub-19,89,676,-4.797,-3.219,-1.319
III,Excl_informed,sub-19,95,977,1.360,5.353,-6.439
III,Excl_informed,sub-19,62,1446,13.958,10.130,-1.898
III,Naive,sub-19,51,723,-0.720,-2.737,2.313
III,Naive,sub-19,19,1328,10.514,2.112,5.493
III,Informed,sub-19,31,827,7.144,2.684,2.011
III,Informed,sub-19,10,857,11.540,13.223,-4.611
III,Excl_informed,sub-19,61,1466,0.495,12.431,-3.395
III,Naive,sub-19,114,2328,0.921,1.968,-2.891
III,Excl_informed,sub-19,6,1681,9.993,9.960,-2.958
III,Excl_known,sub-19,56,696,1.117,-3.534,-0.792
III,Excl_informed,sub-19,72,737,15.957,12.812,-4.011
III,Informed,sub-19,11,810,13.426,24.363,3.671
III,Excl_informed,sub-19,64,1015,17.101,12.657,-3.998
III,Excl_informed,sub-19,9,1505,8.676,3.219,-2.988
III,Naive,sub-19,55,876,12.223,13.760,-8.044
III,Naive,sub-19,112,1191,-0.012,5.908,2.597
III,Excl_informed,sub-19,42,948,0.670,-0.255,1.063
III,Excl_informed,sub-19,15,810,7.796,7.092,2.914
III,Naive,sub-19,20,626,-2.339,-2.244,-1.915
III,Naive,sub-19,18,1061,11.787,-0.936,-1.633
III,Excl_informed,sub-19,92,1959,6.585,0.714,0.666
III,Naive,sub-19,79,1628,-5.755,3.408,-3.028
III,Excl_informed,sub-19,5,1042,11.952,9.238,2.055
III,Excl_informed,sub-19,7,1194,1.969,1.878,-0.795
III,Naive,sub-19,82,1100,3.926,0.670,2.463
III,Naive,sub-19,106,1029,5.259,-0.488,-0.833
